-2.2664e-07,0
-5.8775e-07,2.2676e-05
-2.0865e-07,4.5351e-05
-2.4816e-07,6.8027e-05
-2.5381e-07,9.0703e-05
-6.4042e-07,0.00011338
-3.7709e-07,0.00013605
-2.4218e-07,0.00015873
-1.2538e-07,0.00018141
-2.2645e-07,0.00020408
-3.8569e-07,0.00022676
-4.9793e-07,0.00024943
-1.263e-07,0.00027211
-1.9972e-07,0.00029478
-4.2253e-07,0.00031746
-4.4052e-07,0.00034014
-1.3693e-07,0.00036281
-1.1101e-07,0.00038549
-1.0014e-07,0.00040816
-3.0582e-07,0.00043084
-2.8477e-07,0.00045351
-2.8574e-07,0.00047619
-3.8796e-07,0.00049887
-2.9377e-07,0.00052154
-3.042e-07,0.00054422
-4.4155e-08,0.00056689
-1.1212e-07,0.00058957
-1.0466e-07,0.00061224
-5.0306e-07,0.00063492
-4.2957e-07,0.0006576
-3.8428e-07,0.00068027
-2.8864e-07,0.00070295
-4.2332e-07,0.00072562
-3.9658e-07,0.0007483
-4.1084e-07,0.00077098
-3.6242e-07,0.00079365
-1.8985e-07,0.00081633
-3.4697e-07,0.000839
-4.8434e-07,0.00086168
-5.8038e-07,0.00088435
-7.2125e-07,0.00090703
-4.9499e-07,0.00092971
-6.182e-07,0.00095238
-3.3797e-07,0.00097506
-4.6149e-07,0.00099773
-3.8907e-07,0.0010204
-1.1099e-07,0.0010431
-5.1203e-07,0.0010658
-7.2298e-07,0.0010884
-4.7214e-07,0.0011111
-6.1994e-07,0.0011338
-5.6942e-07,0.0011565
-6.8311e-07,0.0011791
-4.7871e-07,0.0012018
-4.3734e-07,0.0012245
-4.5468e-07,0.0012472
-4.8257e-07,0.0012698
-3.1559e-07,0.0012925
-6.1845e-07,0.0013152
-5.2198e-07,0.0013379
-7.1867e-07,0.0013605
-5.2602e-07,0.0013832
-6.6607e-07,0.0014059
-6.931e-07,0.0014286
-3.692e-07,0.0014512
-5.954e-07,0.0014739
-7.9821e-07,0.0014966
-6.7417e-07,0.0015193
-8.8958e-07,0.001542
-9.0368e-07,0.0015646
-6.968e-07,0.0015873
-9.3632e-07,0.00161
-1.0216e-06,0.0016327
-7.4703e-07,0.0016553
-7.9487e-07,0.001678
-8.234e-07,0.0017007
-5.7302e-07,0.0017234
-8.4922e-07,0.001746
-8.0589e-07,0.0017687
-1.1331e-06,0.0017914
-8.4294e-07,0.0018141
-6.5789e-07,0.0018367
-6.2815e-07,0.0018594
-9.0781e-07,0.0018821
-6.6486e-07,0.0019048
-9.2682e-07,0.0019274
-8.7288e-07,0.0019501
-8.4989e-07,0.0019728
-1.0109e-06,0.0019955
-8.9256e-07,0.0020181
-1.1787e-06,0.0020408
-8.7435e-07,0.0020635
-8.9815e-07,0.0020862
-8.3667e-07,0.0021088
-6.8092e-07,0.0021315
-7.6358e-07,0.0021542
-8.8248e-07,0.0021769
-5.4235e-07,0.0021995
-7.8376e-07,0.0022222
-6.2569e-07,0.0022449
-7.6539e-07,0.0022676
-8.581e-07,0.0022902
-5.4502e-07,0.0023129
-7.269e-07,0.0023356
-7.2663e-07,0.0023583
-6.2205e-07,0.002381
-5.4435e-07,0.0024036
-4.5738e-07,0.0024263
-6.4684e-07,0.002449
-7.3715e-07,0.0024717
-7.0107e-07,0.0024943
-7.1907e-07,0.002517
-7.0024e-07,0.0025397
-5.6314e-07,0.0025624
-6.8085e-07,0.002585
-7.3485e-07,0.0026077
-1.0908e-06,0.0026304
-1.0643e-06,0.0026531
-5.4175e-07,0.0026757
-8.4522e-07,0.0026984
-9.2509e-07,0.0027211
-1.0445e-06,0.0027438
-1.0321e-06,0.0027664
-9.2617e-07,0.0027891
-7.1302e-07,0.0028118
-7.7565e-07,0.0028345
-7.4716e-07,0.0028571
-5.0435e-07,0.0028798
-5.5994e-07,0.0029025
-6.0681e-07,0.0029252
-3.9208e-07,0.0029478
-6.4903e-07,0.0029705
-4.2348e-07,0.0029932
-8.8765e-07,0.0030159
-7.9482e-07,0.0030385
-7.962e-07,0.0030612
-4.762e-07,0.0030839
-6.3885e-07,0.0031066
-7.8763e-07,0.0031293
-5.1394e-07,0.0031519
-6.1851e-07,0.0031746
-5.0898e-07,0.0031973
-4.0605e-07,0.00322
-4.5536e-07,0.0032426
-4.3801e-07,0.0032653
-6.6167e-07,0.003288
-5.3918e-07,0.0033107
-7.4048e-07,0.0033333
-4.3305e-07,0.003356
-5.0617e-07,0.0033787
-5.5634e-07,0.0034014
-5.11e-07,0.003424
-3.278e-07,0.0034467
-3.8413e-07,0.0034694
-3.2922e-07,0.0034921
-1.7542e-07,0.0035147
-2.7876e-07,0.0035374
-2.6896e-07,0.0035601
-2.4779e-07,0.0035828
-1.4699e-07,0.0036054
-3.8071e-07,0.0036281
-2.7589e-07,0.0036508
-1.7059e-07,0.0036735
-5.0283e-07,0.0036961
-2.3025e-07,0.0037188
-2.6584e-07,0.0037415
-2.4195e-07,0.0037642
-3.0201e-07,0.0037868
-6.4046e-08,0.0038095
5.1856e-08,0.0038322
1.1281e-07,0.0038549
8.8413e-09,0.0038776
9.8191e-08,0.0039002
-1.4911e-08,0.0039229
-7.345e-08,0.0039456
-6.1686e-08,0.0039683
1.1029e-07,0.0039909
-6.5985e-08,0.0040136
2.4778e-07,0.0040363
2.825e-07,0.004059
2.1414e-07,0.0040816
3.2589e-07,0.0041043
1.9228e-07,0.004127
3.6891e-08,0.0041497
3.6866e-07,0.0041723
4.0425e-07,0.004195
5.8371e-09,0.0042177
6.0105e-07,0.0042404
4.6637e-07,0.004263
5.6214e-07,0.0042857
3.5221e-07,0.0043084
8.9691e-07,0.0043311
5.7956e-07,0.0043537
7.4449e-07,0.0043764
7.1409e-07,0.0043991
5.2053e-07,0.0044218
6.6004e-07,0.0044444
6.1653e-07,0.0044671
7.5248e-07,0.0044898
8.1939e-07,0.0045125
7.4841e-07,0.0045351
