6.9477e-07,0
5.0493e-07,2.2676e-05
8.3234e-07,4.5351e-05
6.9814e-07,6.8027e-05
6.0265e-07,9.0703e-05
6.3627e-07,0.00011338
6.534e-07,0.00013605
4.6428e-07,0.00015873
8.6575e-07,0.00018141
6.9322e-07,0.00020408
7.588e-07,0.00022676
9.0463e-07,0.00024943
5.7171e-07,0.00027211
6.3783e-07,0.00029478
6.2374e-07,0.00031746
8.1394e-07,0.00034014
6.6475e-07,0.00036281
6.3897e-07,0.00038549
7.7392e-07,0.00040816
5.9328e-07,0.00043084
6.3273e-07,0.00045351
5.6406e-07,0.00047619
5.4393e-07,0.00049887
6.1137e-07,0.00052154
5.28e-07,0.00054422
8.8149e-07,0.00056689
6.5726e-07,0.00058957
7.316e-07,0.00061224
7.604e-07,0.00063492
7.4859e-07,0.0006576
8.8092e-07,0.00068027
5.1519e-07,0.00070295
8.1211e-07,0.00072562
6.3856e-07,0.0007483
8.4723e-07,0.00077098
8.3384e-07,0.00079365
8.6365e-07,0.00081633
4.9052e-07,0.000839
8.7218e-07,0.00086168
6.2987e-07,0.00088435
8.1613e-07,0.00090703
4.6883e-07,0.00092971
4.455e-07,0.00095238
5.467e-07,0.00097506
4.038e-07,0.00099773
3.7919e-07,0.0010204
5.7118e-07,0.0010431
2.8984e-07,0.0010658
4.7291e-07,0.0010884
2.4045e-07,0.0011111
1.6692e-07,0.0011338
5.5595e-07,0.0011565
1.1007e-07,0.0011791
1.4906e-07,0.0012018
7.1224e-08,0.0012245
3.674e-07,0.0012472
-3.3087e-08,0.0012698
4.3185e-07,0.0012925
5.7666e-09,0.0013152
2.8456e-07,0.0013379
-4.1658e-08,0.0013605
4.9887e-08,0.0013832
1.2782e-07,0.0014059
-4.0421e-09,0.0014286
-1.5752e-08,0.0014512
7.9321e-08,0.0014739
-1.7049e-08,0.0014966
1.3638e-07,0.0015193
-5.4178e-08,0.001542
7.857e-08,0.0015646
-7.1329e-08,0.0015873
1.9298e-07,0.00161
3.2793e-08,0.0016327
-1.5136e-08,0.0016553
-1.7444e-07,0.001678
-7.0097e-09,0.0017007
-1.3878e-07,0.0017234
-2.3162e-07,0.001746
-5.3202e-08,0.0017687
-2.0482e-07,0.0017914
-6.5931e-08,0.0018141
-4.7232e-07,0.0018367
-1.8281e-07,0.0018594
-4.6786e-07,0.0018821
-2.6552e-07,0.0019048
-3.5435e-07,0.0019274
-9.8341e-08,0.0019501
-4.3717e-07,0.0019728
-1.7323e-07,0.0019955
-2.3605e-07,0.0020181
-2.6004e-07,0.0020408
-3.4136e-07,0.0020635
-4.3627e-07,0.0020862
-1.8391e-07,0.0021088
-2.2738e-07,0.0021315
-3.3743e-07,0.0021542
-4.3049e-07,0.0021769
-1.5074e-07,0.0021995
-1.9454e-07,0.0022222
-3.4045e-07,0.0022449
-1.2462e-07,0.0022676
-1.4593e-07,0.0022902
-5.0012e-07,0.0023129
-2.9911e-07,0.0023356
-5.7532e-08,0.0023583
-1.7134e-07,0.002381
-1.5643e-07,0.0024036
-2.9389e-07,0.0024263
-2.2433e-07,0.002449
-2.656e-07,0.0024717
-1.13e-07,0.0024943
-4.1384e-07,0.002517
-4.2996e-07,0.0025397
-2.0793e-07,0.0025624
-1.048e-07,0.002585
-5.9932e-07,0.0026077
-2.913e-07,0.0026304
-5.0393e-07,0.0026531
-2.9056e-07,0.0026757
-4.0307e-07,0.0026984
-5.5464e-07,0.0027211
-4.4456e-07,0.0027438
-3.5549e-07,0.0027664
-9.2404e-08,0.0027891
-6.1753e-07,0.0028118
-3.69e-07,0.0028345
-1.6755e-07,0.0028571
-2.5986e-07,0.0028798
-2.9298e-07,0.0029025
-3.6004e-07,0.0029252
-3.6301e-07,0.0029478
-4.196e-07,0.0029705
-4.277e-07,0.0029932
-2.5e-07,0.0030159
-5.3304e-07,0.0030385
-3.3885e-07,0.0030612
-4.4601e-07,0.0030839
-3.6076e-07,0.0031066
-3.2567e-07,0.0031293
-3.0485e-07,0.0031519
-5.0194e-07,0.0031746
-4.8051e-07,0.0031973
-1.2754e-07,0.00322
-4.9359e-07,0.0032426
-2.5857e-07,0.0032653
-3.377e-07,0.003288
-9.0883e-08,0.0033107
-3.8552e-07,0.0033333
-7.9454e-08,0.003356
-3.5582e-07,0.0033787
-4.3866e-07,0.0034014
-4.137e-07,0.003424
-2.117e-07,0.0034467
-3.0067e-07,0.0034694
-4.0993e-07,0.0034921
-4.0288e-07,0.0035147
-3.5031e-07,0.0035374
-3.0242e-07,0.0035601
-4.2209e-07,0.0035828
-2.5466e-07,0.0036054
-5.7593e-07,0.0036281
-2.1783e-07,0.0036508
-6.0497e-07,0.0036735
-3.8222e-07,0.0036961
-5.2038e-07,0.0037188
-3.0323e-07,0.0037415
-5.4078e-07,0.0037642
-5.246e-07,0.0037868
-3.0337e-07,0.0038095
-6.828e-07,0.0038322
-3.9721e-07,0.0038549
-5.4968e-07,0.0038776
-2.8536e-07,0.0039002
-6.2298e-07,0.0039229
-3.9287e-07,0.0039456
-4.0291e-07,0.0039683
-5.4997e-07,0.0039909
-4.3532e-07,0.0040136
-6.0951e-07,0.0040363
-3.4357e-07,0.004059
-3.9313e-07,0.0040816
-2.4182e-07,0.0041043
-6.42e-07,0.004127
-2.1077e-07,0.0041497
-4.0952e-07,0.0041723
-4.0566e-07,0.004195
-4.8401e-07,0.0042177
-3.5016e-07,0.0042404
-3.059e-07,0.004263
-4.2959e-07,0.0042857
-4.0971e-07,0.0043084
-4.4408e-07,0.0043311
-3.5227e-07,0.0043537
-5.1841e-07,0.0043764
-3.5927e-07,0.0043991
-3.9268e-07,0.0044218
-4.7666e-07,0.0044444
-3.4211e-07,0.0044671
-3.758e-07,0.0044898
-3.6611e-07,0.0045125
-4.7162e-07,0.0045351
-2.972e-07,0.0045578
-3.0476e-07,0.0045805
-4.1091e-07,0.0046032
-2.8149e-07,0.0046259
-2.5328e-07,0.0046485
-5.2548e-07,0.0046712
-2.6654e-07,0.0046939
-2.9985e-07,0.0047166
-3.4915e-07,0.0047392
-1.6084e-07,0.0047619
-2.5723e-07,0.0047846
-3.2815e-07,0.0048073
-2.3772e-07,0.0048299
-1.5876e-07,0.0048526
-3.5484e-07,0.0048753
-1.4719e-07,0.004898
-1.7918e-07,0.0049206
3.1582e-08,0.0049433
-3.572e-07,0.004966
-1.0167e-08,0.0049887
-1.3637e-07,0.0050113
-8.8707e-08,0.005034
-1.3907e-07,0.0050567
4.2149e-08,0.0050794
-1.1915e-07,0.005102
9.8423e-08,0.0051247
-8.9788e-08,0.0051474
7.2387e-08,0.0051701
7.6624e-08,0.0051927
8.5218e-08,0.0052154
2.1036e-07,0.0052381
2.9418e-08,0.0052608
1.9684e-07,0.0052834
1.2814e-07,0.0053061
1.3654e-07,0.0053288
-1.5196e-07,0.0053515
1.4953e-07,0.0053741
3.3934e-07,0.0053968
4.6606e-07,0.0054195
2.1327e-07,0.0054422
1.2692e-07,0.0054649
2.216e-07,0.0054875
3.4251e-08,0.0055102
2.7997e-07,0.0055329
1.7508e-07,0.0055556
2.7942e-07,0.0055782
4.2374e-07,0.0056009
1.6775e-07,0.0056236
1.3959e-07,0.0056463
4.4679e-07,0.0056689
2.994e-07,0.0056916
3.4417e-07,0.0057143
5.0839e-07,0.005737
2.5467e-07,0.0057596
2.2623e-07,0.0057823
5.1146e-07,0.005805
2.8381e-07,0.0058277
4.2415e-07,0.0058503
3.5306e-07,0.005873
3.3036e-07,0.0058957
4.6274e-07,0.0059184
3.8156e-07,0.005941
2.7961e-07,0.0059637
4.5689e-07,0.0059864
4.2355e-07,0.0060091
4.3064e-07,0.0060317
4.4456e-07,0.0060544
4.0062e-07,0.0060771
3.472e-07,0.0060998
5.3031e-07,0.0061224
6.0884e-07,0.0061451
3.9814e-07,0.0061678
5.6983e-07,0.0061905
5.3692e-07,0.0062132
4.5418e-07,0.0062358
8.395e-07,0.0062585
5.7815e-07,0.0062812
4.1846e-07,0.0063039
7.1381e-07,0.0063265
5.9955e-07,0.0063492
7.9497e-07,0.0063719
6.3133e-07,0.0063946
7.2319e-07,0.0064172
4.6632e-07,0.0064399
7.5747e-07,0.0064626
5.1314e-07,0.0064853
5.634e-07,0.0065079
6.2724e-07,0.0065306
3.6447e-07,0.0065533
7.4767e-07,0.006576
4.0396e-07,0.0065986
5.5859e-07,0.0066213
3.8336e-07,0.006644
5.7189e-07,0.0066667
6.0827e-07,0.0066893
4.9821e-07,0.006712
7.2911e-07,0.0067347
3.1631e-07,0.0067574
6.242e-07,0.00678
5.9051e-07,0.0068027
7.9692e-07,0.0068254
4.987e-07,0.0068481
7.4546e-07,0.0068707
5.2227e-07,0.0068934
7.3231e-07,0.0069161
4.5415e-07,0.0069388
6.9536e-07,0.0069615
5.6759e-07,0.0069841
4.3623e-07,0.0070068
7.6519e-07,0.0070295
4.5927e-07,0.0070522
6.1812e-07,0.0070748
6.2542e-07,0.0070975
5.005e-07,0.0071202
5.7916e-07,0.0071429
2.6787e-07,0.0071655
4.9896e-07,0.0071882
3.0973e-07,0.0072109
5.3813e-07,0.0072336
4.3421e-07,0.0072562
2.4068e-07,0.0072789
1.8552e-07,0.0073016
3.3352e-07,0.0073243
3.5087e-07,0.0073469
3.3418e-07,0.0073696
4.2099e-07,0.0073923
1.2011e-07,0.007415
3.0868e-07,0.0074376
2.3946e-07,0.0074603
1.2429e-07,0.007483
5.2764e-07,0.0075057
3.0492e-07,0.0075283
1.696e-07,0.007551
3.9537e-08,0.0075737
-2.5646e-08,0.0075964
4.2128e-07,0.007619
-7.2987e-08,0.0076417
-4.114e-08,0.0076644
9.3431e-08,0.0076871
-1.8076e-08,0.0077098
3.4275e-08,0.0077324
4.6605e-08,0.0077551
-1.298e-07,0.0077778
1.6287e-07,0.0078005
1.8354e-07,0.0078231
2.1046e-08,0.0078458
9.5281e-08,0.0078685
-3.9264e-08,0.0078912
3.391e-08,0.0079138
-1.803e-07,0.0079365
-3.2586e-08,0.0079592
-7.5348e-08,0.0079819
6.2251e-08,0.0080045
-1.7337e-07,0.0080272
1.0511e-07,0.0080499
-1.433e-07,0.0080726
-1.8315e-07,0.0080952
-2.2398e-07,0.0081179
-7.5184e-08,0.0081406
-1.8436e-07,0.0081633
-7.603e-08,0.0081859
-9.4673e-08,0.0082086
